id,salary_cents,bonus_cents,hours_per_week,age
1152,235751,60039,47,23
1153,115521,48358,57,52
1154,225682,78887,59,36
1155,171277,13599,43,35
1156,167611,69207,36,67
1157,458381,34394,29,49
1158,91581,96845,29,28
1159,473639,35805,28,22
1160,457851,6989,56,59
1161,55170,9130,47,29
1162,477881,44661,48,52
1163,204475,17748,22,43
1164,439554,32842,21,21
1165,168712,28909,27,47
1166,156838,52639,35,35
1167,259391,39748,45,36
1168,487694,92850,48,27
1169,475444,75827,45,29
1170,224126,21842,25,42
1171,107040,37664,54,39
1172,276351,24497,25,24
1173,141497,99687,46,65
1174,225339,64583,44,40
1175,120496,92417,35,55
1176,233346,25646,56,48
1177,149056,62728,53,49
1178,98713,96929,39,49
1179,345213,34518,39,47
1180,234068,47583,31,20
1181,263370,23702,44,22
1182,493969,80290,46,47
1183,117769,91418,28,64
1184,347473,85371,59,66
1185,269345,91723,59,38
1186,305562,51677,23,52
1187,240388,86047,35,18
1188,353198,59055,24,45
1189,270307,24547,30,62
1190,286514,17626,45,67
1191,195567,54445,44,34
1192,487737,20647,30,25
1193,64001,3743,45,46
1194,387058,41891,37,48
1195,416257,25725,50,31
1196,266442,68704,21,39
1197,372499,10909,50,59
1198,349434,18881,42,22
1199,370391,27575,30,45
1200,151214,65240,59,21
1201,151739,19736,34,43
1202,420302,91096,42,40
1203,464933,10683,22,20
1204,344897,30875,54,51
1205,489274,14122,37,69
1206,394883,2663,39,40
1207,248291,14602,53,20
1208,125617,89498,47,40
1209,447951,57225,33,55
1210,386925,82793,32,38
1211,261262,11930,25,65
1212,171200,53685,55,18
1213,126980,91947,47,39
1214,470790,60626,20,39
1215,484007,33337,57,35
1216,419653,24455,24,39
1217,311572,54517,21,62
1218,343074,45131,52,66
1219,165833,44341,33,43
1220,251616,7663,22,39
1221,481036,34707,25,53
1222,406464,15833,40,43
1223,107791,32842,38,23
1224,139119,8394,29,65
1225,275691,53963,37,62
1226,445631,72083,38,26
1227,115450,3397,39,50
1228,425031,3495,49,31
1229,381518,72793,22,62
1230,181991,21545,24,43
1231,262150,99973,58,63
1232,295331,67739,53,65
1233,449055,85016,24,22
1234,96976,7247,37,40
1235,63001,91147,56,21
1236,79557,85177,31,46
1237,410067,31529,56,42
1238,422798,77999,44,51
1239,384527,98701,56,65
1240,309347,10911,56,61
1241,130097,5753,38,58
1242,269064,22081,23,49
1243,67776,97696,36,44
1244,194421,59820,28,53
1245,231609,57552,58,37
1246,437515,6318,57,59
1247,336037,58019,22,34
1248,122524,39934,41,61
1249,217666,83477,56,57
1250,310856,20084,47,31
1251,69576,83902,40,50
1252,98019,76347,33,28
1253,114146,38669,32,36
1254,443675,87666,40,26
1255,333266,83821,21,34
1256,240531,2057,20,44
1257,467488,63664,21,51
1258,233243,58603,51,64
1259,207732,62558,39,64
1260,122283,6825,55,50
1261,265430,13418,53,18
1262,227404,13299,45,58
1263,484786,57987,49,40
1264,305493,25927,42,65
1265,196845,38905,40,46
1266,493511,3484,21,34
1267,165047,96087,45,35
1268,308907,1096,51,64
1269,67942,17146,37,31
1270,133342,41785,29,45
1271,219773,96350,29,46
1272,95729,69429,33,61
1273,172978,91972,44,30
1274,156316,54065,24,66
1275,294134,20128,32,65
1276,343993,25454,33,49
1277,278834,90119,21,29
1278,434435,68415,20,52
1279,56656,49616,39,68
1280,267654,12741,40,28
1281,136445,6140,34,59
1282,281526,35710,53,28
1283,393658,76341,51,56
1284,332985,47704,51,43
1285,432312,92582,31,34
1286,360284,13384,49,39
1287,119859,85878,50,42
1288,324496,62381,28,19
1289,79004,78064,24,31
1290,341079,19760,52,19
1291,172585,67294,33,26
1292,72541,99337,59,33
1293,250827,79337,24,20
1294,69551,24289,43,53
1295,416906,87896,30,39
1296,264119,97791,29,33
1297,128284,70351,31,32
1298,390076,72643,53,18
1299,261004,72194,51,25
1300,217687,42556,27,36
1301,174221,28201,42,50
1302,81043,58382,47,45
1303,211380,8583,29,64
1304,359804,47352,58,23
1305,71233,48250,41,34
1306,127154,50283,35,25
1307,262673,66901,38,20
1308,300503,19931,49,51
1309,136565,96032,30,66
1310,458983,12270,30,35
1311,333497,36429,30,42
1312,171496,88437,55,36
1313,226142,24292,38,55
1314,396433,63829,38,40
1315,310844,12777,20,18
1316,155152,27315,26,40
1317,484265,73652,47,42
1318,346350,28606,23,23
1319,496900,61659,27,68
1320,486131,40804,25,67
1321,249483,17222,41,65
1322,298131,67702,20,46
1323,73444,41441,56,24
1324,454808,40678,45,47
1325,78140,49268,55,31
1326,243969,58410,44,22
1327,267991,91114,49,45
1328,462904,63572,46,30
1329,50943,60627,20,66
1330,359512,98796,52,18
1331,479872,21106,47,64
1332,328652,7881,28,60
1333,214928,92847,59,29
1334,131850,17182,22,26
1335,281025,28125,41,57
1336,123664,44297,44,33
1337,201165,85550,38,40
1338,146436,71683,50,26
1339,226487,51500,22,40
1340,229527,44043,34,27
1341,146715,2779,29,43
1342,195725,51857,27,44
1343,339985,34765,33,54
1344,291737,80969,22,44
1345,339659,51340,51,54
1346,335826,17902,53,36
1347,474725,43112,37,59
1348,285769,74787,45,49
1349,166417,66665,58,32
1350,208209,14050,41,38
1351,494132,56879,30,29
1352,332618,49858,49,34
1353,464777,69132,36,62
1354,75654,54431,33,58
1355,458718,56059,32,56
1356,364851,30919,41,54
1357,208278,94157,59,41
1358,322532,9852,52,36
1359,182832,90188,36,22
1360,374196,1962,38,20
1361,148136,95876,58,35
1362,174801,94224,37,58
1363,302618,54815,26,41
1364,137031,17400,51,43
1365,379284,77145,37,46
1366,241497,38524,29,40
1367,276642,22545,38,44
1368,383176,76121,22,64
1369,281175,30855,29,63
1370,324685,98199,39,43
1371,274830,53413,34,36
1372,131204,64933,48,47
1373,394577,54980,58,43
1374,492537,43096,36,19
1375,121885,76258,58,60
1376,267106,66325,59,25
1377,250720,54216,58,25
1378,258493,27712,56,34
1379,244304,93860,44,45
1380,452417,41310,55,62
1381,196295,37642,35,60
1382,262991,85844,36,49
1383,141140,44549,26,33
1384,451545,76562,57,53
1385,395121,30077,59,41
1386,406534,53925,35,36
1387,410108,3193,42,61
1388,339305,41369,26,55
1389,251197,77717,39,60
1390,473898,38796,58,55
1391,128659,36659,37,51
1392,125748,91396,56,55
1393,233259,10688,59,31
1394,118512,63222,44,32
1395,144547,3772,33,58
1396,384217,93402,57,64
1397,373508,8205,22,58
1398,83961,74971,35,54
1399,359284,34322,28,43
1400,182018,93235,51,38
1401,339882,83779,43,24
1402,435292,12159,20,32
1403,447067,64364,25,68
1404,494733,92152,29,65
1405,163192,12534,41,20
1406,367407,52185,26,66
1407,388017,31972,43,54
1408,173608,69802,24,53
1409,481678,69017,26,18
1410,420872,40541,40,28
1411,94286,77926,49,41
1412,140714,68683,44,69
1413,87454,47602,49,56
1414,468138,4904,24,36
1415,125455,5622,52,55
1416,407941,54499,57,57
1417,462781,92405,20,20
1418,225713,31139,25,22
1419,261216,6662,33,62
1420,219130,81692,53,59
1421,486653,27468,51,42
1422,354616,15712,37,47
1423,320396,22386,46,30
1424,464522,88413,53,39
1425,383286,64567,53,30
1426,370683,11256,38,32
1427,235880,33054,58,18
1428,443653,5987,59,46
1429,311752,26431,43,22
1430,445540,98953,34,56
1431,440279,32943,27,27
1432,133530,90303,42,26
1433,243574,13993,35,28
1434,84846,89225,46,65
1435,429938,81037,25,41
1436,119374,92877,37,39
1437,294409,4318,25,42
1438,401006,58880,42,35
1439,146064,73778,24,50
1440,352572,33663,25,30
1441,156085,32740,42,50
1442,306047,57281,30,63
1443,431774,57703,26,18
1444,439051,98563,54,21
1445,154689,64355,24,48
1446,85720,60123,33,28
1447,291857,6165,24,58
1448,346709,67991,52,19
1449,268801,28931,38,34
1450,97007,48069,44,28
1451,285873,81414,53,52
1452,459403,72841,41,29
1453,211649,2667,29,19
1454,76724,37459,51,49
1455,328791,99847,56,58
1456,55001,49982,20,37
1457,479296,53640,26,30
1458,421507,47933,27,47
1459,198887,68879,41,36
1460,427456,44639,40,28
1461,201406,77984,49,48
1462,499970,24803,46,62
1463,415801,28188,28,61
1464,360113,75216,38,49
1465,61366,77640,25,68
1466,266170,40420,36,50
1467,299655,45870,24,63
1468,150691,62143,57,64
1469,432217,76077,52,26
1470,218705,57228,26,53
1471,78323,4741,48,44
1472,157507,64954,58,68
1473,358829,28702,55,21
1474,498928,84901,40,20
1475,445733,18953,36,35
1476,81279,20381,57,53
1477,155636,665,21,31
1478,134848,60487,23,40
1479,380230,15351,58,26
1480,100009,68374,30,56
1481,326214,25723,44,43
1482,176703,2524,24,54
1483,416216,32038,28,50
1484,75096,74049,55,52
1485,289060,69239,53,61
1486,220341,41951,43,43
1487,152602,26332,26,40
1488,255428,72028,34,56
1489,451655,9494,45,34
1490,326176,32354,50,66
1491,58954,1478,41,44
1492,406811,93220,57,26
1493,378822,17144,56,32
1494,58997,86434,41,46
1495,415984,7845,32,49
1496,431395,37881,29,23
1497,209307,94697,35,63
1498,200761,97689,27,25
1499,204693,74957,41,61
1500,250613,18907,24,53
1501,63027,26085,32,59
1502,106119,6133,42,27
1503,372809,13797,50,23
1504,468559,35171,28,57
1505,278638,57398,52,27
1506,101150,22597,50,29
1507,328706,8404,48,37
1508,159745,55998,45,55
1509,377544,86257,47,50
1510,324242,47802,47,32
1511,201414,35795,20,31
1512,69026,21440,23,40
1513,155735,29119,37,52
1514,487510,66787,49,35
1515,291209,29175,40,29
1516,300827,87156,21,34
1517,190726,52661,38,64
1518,311727,16692,50,44
1519,276104,46030,41,61
1520,297360,48616,24,50
1521,428290,44261,33,53
1522,398113,93416,55,42
1523,106702,94082,49,40
1524,300777,23372,27,23
1525,320598,47163,23,36
1526,413138,27928,31,42
1527,399959,33079,46,47
1528,157634,6200,25,42
1529,497132,30407,37,19
1530,330010,45525,29,66
1531,66191,57429,30,26
1532,250367,51452,24,36
1533,170283,12103,35,37
1534,100359,32401,40,49
1535,102359,83125,32,39
1536,332359,435,42,48
1537,452616,75961,57,22
1538,163587,66118,55,30
1539,493259,46837,44,26
1540,103215,43004,47,59
1541,240393,43862,25,52
1542,391176,29283,37,18
1543,414611,55261,38,60
1544,216877,95596,27,53
1545,77038,28629,59,61
1546,56825,31743,30,34
1547,479800,67638,29,68
1548,130065,64392,54,36
1549,74414,15270,56,20
1550,72937,28333,50,33
1551,112793,80596,55,50
1552,328071,62510,55,22
1553,60415,27837,33,45
1554,493646,80598,57,57
1555,411126,61288,34,25
1556,165733,9722,32,24
1557,216279,76117,30,19
1558,250014,89754,27,49
1559,499042,33152,24,48
1560,105834,41589,52,56
1561,131002,15831,25,55
1562,283211,56430,25,67
1563,119099,72607,35,38
1564,421757,32819,26,55
1565,234325,23750,27,24
1566,483562,16312,48,45
1567,236570,45235,24,35
1568,150258,72703,42,26
1569,172917,30145,24,33
1570,496914,72623,30,54
1571,271514,20954,37,31
1572,174145,51315,27,18
1573,381183,68971,38,40
1574,84599,31321,59,66
1575,422512,53183,32,38
1576,71760,39172,57,28
1577,187216,77736,37,35
1578,441305,74206,20,58
1579,343852,53026,21,47
1580,121466,19441,34,40
1581,329302,41799,28,60
1582,358299,44936,28,61
1583,311599,37061,41,53
1584,466036,29141,46,68
1585,117428,49374,51,37
1586,205675,98703,22,33
1587,465089,88332,50,46
1588,129724,764,49,20
1589,363193,58522,53,24
1590,198827,15293,40,58
1591,437631,89654,42,42
1592,73142,18070,43,56
1593,292144,41160,41,49
1594,346396,46659,23,33
1595,469221,44493,21,48
1596,186512,29245,59,33
1597,228468,26527,24,24
1598,175797,67750,38,52
1599,466490,50419,58,39
1600,285719,18514,57,58
1601,347478,78890,58,53
1602,147259,96295,26,18
1603,134683,17178,51,64
1604,489788,1275,43,54
1605,475616,90828,56,61
1606,354646,48649,25,67
1607,73136,70210,28,67
1608,365442,44690,32,66
1609,204571,39641,40,50
1610,409146,1479,49,69
1611,361813,84219,58,28
1612,157723,50178,51,57
1613,113156,37984,54,59
1614,329437,53413,54,38
1615,377708,28277,53,69
1616,273131,55187,34,60
1617,157170,76069,34,20
1618,259613,39130,26,24
1619,293898,53099,44,66
1620,54204,9760,27,37
1621,207743,33873,51,38
1622,496867,58480,47,52
1623,300066,39495,37,30
1624,411959,28463,37,37
1625,103126,23413,55,47
1626,327218,76593,59,28
1627,300752,28011,48,22
1628,355958,36541,29,37
1629,343036,11818,37,37
1630,168871,78123,44,67
1631,159404,37803,39,60
1632,105511,78106,58,53
1633,411502,69756,47,18
1634,383170,47367,31,69
1635,240522,90215,27,45
1636,296415,89395,58,40
1637,205171,99731,41,44
1638,184326,55019,47,35
1639,257775,26286,59,48
1640,68012,57298,58,60
1641,161724,26426,42,25
1642,465821,90654,54,46
1643,368334,65975,26,66
1644,378282,47282,35,50
1645,145610,1926,25,55
1646,495611,12673,51,40
1647,440292,65125,28,67
1648,163765,30161,54,28
1649,195506,64232,23,21
1650,205128,14636,44,46
1651,358019,8832,37,63
1652,355142,46636,46,47
1653,170934,85595,57,42
1654,221036,79773,24,53
1655,451319,44467,34,41
1656,336370,30753,58,22
1657,337199,95785,30,50
1658,206669,60512,40,37
1659,363426,10941,50,61
1660,494870,84281,37,61
1661,428494,43211,31,36
1662,349495,28490,51,69
1663,62881,12973,22,52
1664,251932,25822,52,56
1665,227725,65586,56,42
1666,219740,80836,27,56
1667,230340,17965,36,35
1668,472968,86080,50,45
1669,159031,14181,34,39
1670,430779,17362,34,49
1671,386120,43230,40,47
1672,390732,75397,38,32
1673,209159,40842,54,36
1674,137751,91809,51,26
1675,444975,90738,47,64
1676,156088,91976,30,66
1677,323795,84712,27,41
1678,213958,58529,41,32
1679,474680,59412,20,62
1680,194062,70876,37,30
1681,102330,71240,40,49
1682,257009,58845,35,55
1683,212613,45986,52,60
1684,172336,99473,22,32
1685,457057,35819,44,25
1686,494568,49245,20,43
1687,331164,80988,28,22
1688,223804,88132,21,34
1689,366546,21026,43,24
1690,170204,31315,47,32
1691,65448,14618,48,40
1692,406652,55352,26,56
1693,253771,65190,46,51
1694,321524,72537,26,24
1695,92667,3340,57,56
1696,295866,88868,27,38
1697,284293,47585,56,32
1698,371516,75115,40,32
1699,179383,57976,38,69
1700,259121,6968,21,27
1701,183980,11787,49,30
1702,393771,1420,53,65
1703,352012,23033,53,55
1704,465841,54690,29,61
1705,346434,85010,38,26
1706,417409,59894,41,59
1707,476905,3879,26,20
1708,360876,37541,38,45
1709,381294,40183,49,52
1710,310583,8049,57,68
1711,148733,26611,39,19
1712,205490,78141,49,34
1713,245116,59216,28,59
1714,254234,35174,46,56
1715,303124,36009,34,53
1716,219757,69447,43,69
1717,408696,80595,29,20
1718,57045,48014,51,31
1719,359876,89538,44,22
1720,399559,36685,22,44
1721,483116,97364,20,69
1722,92829,68578,33,32
1723,247110,62274,37,68
1724,178332,54427,47,21
1725,408332,15363,56,39
1726,398881,97644,57,67
1727,276154,32510,43,45
1728,109878,85163,20,47
1729,246908,21087,57,56
1730,461506,41549,20,64
1731,146738,61584,33,44
1732,130797,35917,56,28
1733,170816,57049,31,59
1734,166022,63520,43,65
1735,58476,14905,20,26
1736,67414,24013,33,52
1737,181405,65114,59,32
1738,57069,99123,44,52
1739,239299,12129,33,34
1740,258430,44705,58,38
1741,493209,97482,42,46
1742,214048,87841,41,54
1743,274396,39935,54,34
1744,436918,53418,39,66
1745,477439,13627,40,25
1746,60325,3155,22,24
1747,304707,27750,59,42
1748,431254,10844,25,21
1749,339774,58059,41,55
1750,329335,66701,57,67
1751,421474,68284,57,26
1752,82670,81356,26,24
1753,358946,78148,50,45
1754,486686,70431,35,68
1755,117719,24656,39,27
1756,253065,87696,35,31
1757,332269,95258,43,63
1758,293360,88115,29,48
1759,247561,9493,30,58
1760,285360,68358,20,62
1761,61445,43247,47,45
1762,379373,51402,36,42
1763,491400,88580,34,51
1764,300656,4347,25,49
1765,140294,44631,43,28
1766,55306,22908,49,59
1767,125763,39720,40,18
1768,468930,29331,27,54
1769,376917,92792,29,21
1770,201161,85612,31,33
1771,327949,53374,27,69
1772,89868,64165,32,34
1773,268611,21686,42,50
1774,381115,99317,28,52
1775,389531,80949,50,29
1776,477687,90104,38,57
1777,346340,44428,37,62
1778,438010,52872,47,56
1779,400310,67338,42,18
1780,95445,60597,37,31
1781,450605,57264,34,25
1782,325463,50617,29,48
1783,416112,54414,22,64
1784,433537,33502,39,23
1785,198051,76123,27,41
1786,491344,38414,49,63
1787,78741,38251,59,53
1788,463028,16249,56,50
1789,246524,54280,46,29
1790,100514,71981,46,59
1791,405911,2326,30,52
1792,459513,98563,32,30
1793,243666,99610,41,37
1794,101047,90883,43,46
1795,438477,58018,42,35
1796,281798,19724,37,35
1797,147752,63141,58,44
1798,132759,14805,40,43
1799,394334,10961,56,18
1800,52890,35706,42,57
1801,69683,52885,45,36
1802,212165,91692,47,24
1803,228674,39570,52,63
1804,338621,67708,44,60
1805,359687,418,57,69
1806,173748,70581,34,18
1807,210723,9131,45,39
1808,394132,80509,35,69
1809,431265,89678,34,21
1810,491964,10546,41,45
1811,258687,44873,43,51
1812,352871,42353,46,53
1813,155311,47524,24,25
1814,472154,34129,26,19
1815,457193,99798,25,62
1816,81007,30370,37,50
1817,317146,42743,20,18
1818,229986,71992,28,26
1819,485555,58722,24,21
1820,135885,73970,58,58
1821,474654,41293,27,39
1822,358621,54684,37,42
1823,331027,75097,58,42
1824,248742,56083,44,49
1825,228092,78642,23,57
1826,461652,37986,45,58
1827,481306,82626,33,26
1828,374564,92868,50,61
1829,395647,25250,48,28
1830,64725,73534,24,63
1831,152498,23905,43,37
1832,276442,34776,51,66
1833,418081,68970,58,32
1834,318784,41570,49,45
1835,330621,49882,56,61
1836,295094,98099,28,62
1837,88755,19949,46,47
1838,75332,42886,37,25
1839,271068,79714,52,30
1840,310588,1590,40,65
1841,464865,66299,25,31
1842,398397,50711,30,50
1843,430548,57136,27,47
1844,257795,23934,32,43
1845,65486,42999,53,24
1846,288059,72723,20,49
1847,238705,64117,52,36
1848,220841,88298,50,34
1849,106965,17690,23,59
1850,428577,53974,46,63
1851,391609,46182,57,42
1852,402931,24417,52,53
1853,426631,195,35,45
1854,125525,81362,52,46
1855,205732,31966,20,30
1856,187811,5184,29,31
1857,288576,10220,37,32
1858,92227,22145,58,66
1859,204077,51580,20,25
1860,312577,85022,32,60
1861,136558,37332,43,18
1862,326554,18755,21,65
1863,267363,48140,39,22
1864,385384,34374,53,40
1865,283861,25742,44,58
1866,124409,30957,37,56
1867,228984,72867,49,51
1868,253148,44546,49,19
1869,136389,95727,22,60
1870,188072,17166,52,39
1871,478763,18914,32,45
1872,325911,61950,21,66
1873,310633,86548,51,51
1874,356245,13308,31,33
1875,152388,49286,36,41
1876,296172,23950,33,44
1877,410154,6678,59,61
1878,149625,77032,20,43
1879,176246,20060,40,32
1880,305360,67386,37,47
1881,476570,18894,53,60
1882,142944,55540,30,47
1883,126308,47403,28,39
1884,313837,49106,45,34
1885,156774,3152,46,56
1886,430669,32505,23,19
1887,421909,70060,32,63
1888,207677,19765,24,21
1889,54387,53971,22,44
1890,361256,85191,41,58
1891,56181,46005,31,23
1892,309576,92913,48,48
1893,184510,64081,51,31
1894,72240,65239,57,59
1895,128116,64271,34,62
1896,330895,40322,45,65
1897,225953,41314,34,67
1898,387534,72253,38,36
1899,481290,94869,45,41
1900,257247,14258,52,69
1901,161938,31162,48,44
1902,96381,91397,55,59
1903,479366,86972,49,32
1904,424195,78898,54,60
1905,163280,91961,37,45
1906,251860,92188,46,37
1907,109505,37379,20,34
1908,150262,94626,26,69
1909,457979,531,41,32
1910,144946,84716,22,51
1911,313609,57030,34,65
1912,290629,45446,27,50
1913,361751,98909,33,57
1914,68264,73833,35,61
1915,462462,15479,21,40
1916,82342,12014,22,51
1917,362756,45642,29,64
1918,414624,22771,28,32
1919,146448,19007,33,48
1920,391185,18450,55,47
1921,274676,78628,47,23
1922,153085,95220,58,66
1923,132241,95237,32,59
1924,257037,81035,41,49
1925,259424,66915,33,39
1926,309878,70249,33,52
1927,438317,10042,33,68
1928,322481,75438,43,56
1929,319444,64143,37,48
1930,296586,59262,35,53
1931,433531,84217,20,64
1932,399881,9220,51,48
1933,183036,33521,44,38
1934,472246,58722,29,44
1935,406872,5930,58,49
1936,116447,85388,57,50
1937,272424,87538,51,45
