id,salary_cents,bonus_cents,hours_per_week,age
1151,305335,26740,44,25
1152,223491,39380,51,19
1153,442199,43342,20,68
1154,437613,16445,58,26
1155,220875,84831,52,66
1156,352382,15574,44,18
1157,272283,88938,41,30
1158,124521,70760,58,26
1159,53758,71005,39,26
1160,306032,82398,54,66
1161,489589,42383,27,31
1162,156538,89883,45,18
1163,334253,19962,41,69
1164,412584,57578,20,31
1165,193866,49967,54,34
1166,64349,51679,23,57
1167,82083,46861,49,35
1168,259785,65566,42,67
1169,365693,82359,40,25
1170,113784,13277,41,59
1171,451848,23018,56,52
1172,288946,53575,28,49
1173,218490,5891,42,49
1174,112595,75156,28,69
1175,211712,35160,59,33
1176,302926,20239,56,67
1177,137460,14022,46,55
1178,96653,45814,24,33
1179,362293,44981,35,26
1180,267493,9136,24,38
1181,344540,44484,37,23
1182,199481,75362,46,62
1183,95888,63161,38,44
1184,140552,54435,28,38
1185,481056,1741,25,39
1186,319310,10532,36,60
1187,232588,16182,22,56
1188,468854,27177,36,19
1189,407230,15187,37,63
1190,364887,80568,21,66
1191,491587,79314,41,58
1192,135075,64969,48,36
1193,427346,57136,48,57
1194,347606,59031,52,24
1195,319117,11407,59,46
1196,96378,38590,48,40
1197,106373,75002,58,22
1198,178019,74686,59,38
1199,105785,76280,41,30
1200,237783,81650,45,60
1201,349902,45223,29,49
1202,420776,56356,50,34
1203,255786,94573,28,69
1204,230703,54207,44,56
1205,284992,17053,25,35
1206,285876,71719,53,58
1207,355569,47865,33,58
1208,449740,11820,34,50
1209,188135,36807,34,50
1210,273148,71608,38,31
1211,341773,42656,28,18
1212,273889,56875,22,38
1213,117788,48653,31,26
1214,472566,10181,44,63
1215,439452,27722,49,18
1216,382412,61810,44,51
1217,381966,66013,59,20
1218,421478,81838,45,27
1219,304578,64506,24,45
1220,335617,89650,47,67
1221,429317,50299,51,62
1222,106730,86812,42,19
1223,473978,54532,39,43
1224,66190,26606,54,56
1225,50522,97504,52,42
1226,84264,46250,59,49
1227,287014,30814,37,69
1228,265526,83541,46,19
1229,338127,33183,21,62
1230,121881,99006,22,29
1231,380293,79061,57,37
1232,278478,44973,54,58
1233,155723,24828,46,30
1234,132699,98332,30,18
1235,303785,6898,29,36
1236,384499,97004,31,22
1237,397891,31754,28,19
1238,244416,30424,56,48
1239,323246,16366,58,28
1240,374244,72368,43,52
1241,251011,58397,42,61
1242,157471,50786,45,48
1243,67563,50547,32,19
1244,355551,11872,50,45
1245,152127,12257,41,55
1246,274284,57219,50,48
1247,205598,58528,54,34
1248,465747,44680,59,34
1249,214488,92238,22,33
1250,461663,63223,28,68
1251,394218,65568,50,51
1252,162918,10635,55,29
1253,75538,95356,44,33
1254,326867,52516,22,53
1255,334051,43698,44,53
1256,475025,44447,26,64
1257,431834,92390,20,48
1258,231840,3074,31,18
1259,208749,81443,44,20
1260,102221,77359,26,62
1261,139837,13515,31,53
1262,154365,18757,52,26
1263,369260,42065,38,23
1264,127684,50193,36,22
1265,88133,39248,27,46
1266,481647,94194,36,67
1267,410395,96546,46,34
1268,372767,52321,40,20
1269,481292,62520,56,56
1270,60707,58411,45,34
1271,285793,99997,47,60
1272,337381,13986,51,32
1273,182351,94294,45,62
1274,133233,91732,31,28
1275,92421,7528,37,58
1276,415916,69039,49,22
1277,326447,76140,53,18
1278,299051,79168,45,67
1279,433010,79689,35,46
1280,155591,69459,35,45
1281,342102,58900,24,43
1282,120901,16060,27,64
1283,258722,69723,33,54
1284,208450,13215,33,62
1285,130085,14310,44,23
1286,363890,84425,31,38
1287,345232,63343,50,66
1288,487428,68629,57,67
1289,95983,45427,51,64
1290,420891,17758,56,25
1291,362144,20553,28,38
1292,435910,44889,51,52
1293,126511,45012,40,37
1294,295155,33014,39,38
1295,130892,14213,21,53
1296,288714,99565,43,68
1297,94331,68744,25,47
1298,249312,37038,54,27
1299,185277,57431,23,58
1300,77783,23279,57,34
1301,350116,48946,56,44
1302,285196,26152,24,29
1303,416773,53401,46,34
1304,335052,797,23,56
1305,479206,11666,33,54
1306,462673,88834,56,66
1307,136179,66084,53,54
1308,366540,2465,37,57
1309,471038,63148,54,62
1310,362562,32954,32,69
1311,93012,44857,32,24
1312,209679,20980,55,18
1313,144659,99597,33,60
1314,354540,44328,21,23
1315,170884,70040,31,40
1316,230137,4438,37,35
1317,131159,17985,44,62
1318,434254,17352,59,25
1319,291150,41883,21,58
1320,316114,33216,49,68
1321,215359,21574,37,43
1322,499664,72159,24,49
1323,169265,65444,31,38
1324,218733,40289,32,43
1325,115966,73008,40,28
1326,115257,99280,29,43
1327,112758,89596,39,61
1328,381163,48800,49,64
1329,223647,58239,24,61
1330,140165,15701,32,22
1331,168608,63491,25,41
1332,263319,52157,26,52
1333,334579,99800,59,55
1334,210627,14966,49,42
1335,380868,20077,49,23
1336,103562,18387,31,65
1337,149883,27453,39,63
1338,257869,72005,26,47
1339,361773,35890,49,34
1340,78284,58329,47,65
1341,431032,77446,35,18
1342,140815,10580,53,62
1343,233004,3884,55,27
1344,340606,87162,57,35
1345,229006,2845,27,33
1346,377166,19513,26,52
1347,125104,49797,57,18
1348,444784,72902,50,65
1349,251126,21236,46,44
1350,450639,62523,56,64
1351,205950,79256,53,26
1352,226567,34467,34,46
1353,58397,45323,51,61
1354,202883,18676,29,30
1355,472245,51016,37,55
1356,131511,92292,30,58
1357,57165,1984,35,62
1358,271359,28,26,56
1359,73283,46319,22,38
1360,474211,31784,57,68
1361,118373,16345,21,56
1362,254879,81553,55,41
1363,231034,69061,58,29
1364,286069,8890,57,66
1365,87551,83229,21,41
1366,191325,7999,57,63
1367,490062,33263,22,36
1368,71731,98113,58,69
1369,176958,41471,28,25
1370,190713,80771,31,61
1371,355701,96205,46,25
1372,132625,12631,28,21
1373,265828,59165,40,53
1374,233394,83445,46,61
1375,78797,54477,41,54
1376,425567,28914,56,57
1377,164085,42226,34,20
1378,122379,78209,53,28
1379,467161,87098,37,44
1380,378635,97952,50,34
1381,369107,33978,47,31
1382,376019,7268,54,43
1383,208267,64834,35,46
1384,259739,57616,27,21
1385,465249,92149,43,45
1386,237704,7898,31,26
1387,332049,73046,23,55
1388,273336,44717,44,63
1389,450501,6530,23,53
1390,239257,17346,53,34
1391,257473,51125,56,31
1392,235769,82890,33,52
1393,95608,44267,34,32
1394,55576,22017,46,48
1395,81305,26360,41,40
1396,240648,75873,38,41
1397,261121,33524,38,29
1398,487982,81829,59,47
1399,279863,81117,55,33
1400,435490,39921,22,26
1401,168019,14477,50,28
1402,337736,52429,48,38
1403,362541,90801,46,60
1404,88295,79937,26,55
1405,86402,8191,26,18
1406,413365,22256,39,19
1407,441119,28950,49,35
1408,208343,29319,27,33
1409,432418,10753,23,45
1410,333391,12021,32,23
1411,112427,12479,46,22
1412,260818,97783,29,52
1413,476981,71391,20,24
1414,89784,51726,44,34
1415,365686,42168,43,46
1416,148972,25168,42,59
1417,205674,10725,29,39
1418,456819,72562,44,38
1419,258174,93872,43,26
1420,309155,7155,27,57
1421,386633,74069,31,20
1422,482317,11666,26,60
1423,165971,37721,55,47
1424,227326,23206,39,59
1425,162962,15216,58,20
1426,156113,90216,32,59
1427,403761,56772,51,69
1428,110326,36236,55,39
1429,477944,61712,48,48
1430,323082,26125,36,36
1431,332004,13218,38,23
1432,330138,36709,30,21
1433,263550,79473,54,22
1434,182428,33282,46,54
1435,229468,75719,55,57
1436,317228,34499,51,68
1437,226476,51871,27,48
1438,88936,95672,25,60
1439,170698,31667,30,32
1440,150333,1703,27,55
1441,68311,89248,46,39
1442,474597,95806,25,21
1443,472501,27882,22,53
1444,130449,45145,49,34
1445,234227,49394,38,28
1446,334571,31701,49,40
1447,112250,66948,44,69
1448,306833,65404,32,28
1449,184108,33944,36,29
1450,51952,3835,32,49
1451,167187,74798,48,69
1452,429730,67397,52,28
1453,66650,15707,32,24
1454,264307,17843,30,46
1455,217288,16725,29,40
1456,234345,90017,40,32
1457,236440,97047,25,18
1458,405971,87112,51,45
1459,108675,57076,52,44
1460,62440,82888,43,44
1461,480076,95417,31,56
1462,373572,78569,57,20
1463,248182,20517,33,52
1464,105717,67969,24,45
1465,492583,37070,45,47
1466,179392,48330,22,33
1467,323700,81856,35,18
1468,145289,5454,20,28
1469,331274,6479,49,27
1470,276326,84333,59,39
1471,199097,21403,35,57
1472,163979,66283,46,18
1473,297614,10021,35,47
1474,164644,95806,36,61
1475,108152,42068,42,37
1476,272602,31663,56,36
1477,76263,39608,33,25
1478,313220,85062,30,54
1479,54804,93739,55,32
1480,84015,9916,58,38
1481,485766,2089,34,39
1482,179239,29295,58,64
1483,415676,67741,37,51
1484,133285,80979,53,59
1485,411714,92663,55,53
1486,142267,69977,36,40
1487,146115,15583,47,64
1488,384290,37905,31,34
1489,264723,3186,31,61
1490,374517,11788,48,53
1491,331846,76695,40,60
1492,363277,51243,20,32
1493,57685,52043,24,62
1494,160356,32715,38,42
1495,429476,87751,37,59
1496,80655,65665,42,56
1497,403793,97832,29,18
1498,392215,55327,28,19
1499,318341,73976,48,21
1500,64715,85617,25,39
1501,241841,971,44,45
1502,467560,50757,30,40
1503,464338,69203,36,27
1504,117951,6784,41,21
1505,59924,61837,23,50
1506,221228,46521,44,32
1507,372012,57146,26,61
1508,100844,65929,26,41
1509,222639,33384,38,52
1510,84463,29291,27,53
1511,478891,41333,45,60
1512,302456,32609,20,29
1513,165176,63606,25,66
1514,220851,52028,59,67
1515,378976,5102,27,49
1516,170191,85065,29,29
1517,382968,88187,34,43
1518,230631,28940,41,18
1519,261906,15926,49,58
1520,114782,62898,39,41
1521,292973,89981,43,27
1522,189255,20170,39,22
1523,385787,97681,44,39
1524,449836,7480,25,68
1525,332691,1589,30,50
1526,242800,86432,32,47
1527,415590,74909,38,24
1528,322110,23276,36,67
1529,289428,49352,23,54
1530,451573,32828,57,57
1531,169161,87909,54,36
1532,481375,69745,55,50
1533,267774,40296,41,49
1534,387327,10277,53,18
1535,245536,42017,32,43
1536,451712,51623,35,65
1537,191976,59629,27,21
1538,472762,65920,40,69
1539,144697,41429,46,55
1540,163396,23421,57,20
1541,314976,51508,43,64
1542,467943,37297,40,56
1543,196227,9230,57,32
1544,372225,12696,47,36
1545,326860,81773,53,56
1546,223755,72400,36,56
1547,423090,71970,43,52
1548,186606,14772,42,54
1549,230285,86206,51,37
1550,66020,47576,54,63
1551,451270,60490,49,60
1552,134355,18819,59,49
1553,138518,63642,20,50
1554,262813,73449,51,57
1555,436122,99059,24,69
1556,234496,3701,24,53
1557,227346,30171,22,47
1558,172189,2881,26,57
1559,291126,74074,52,26
1560,388631,48256,37,21
1561,164191,60894,20,31
1562,451988,93597,26,68
1563,70688,60657,35,54
1564,213735,40886,44,21
1565,202206,67964,49,54
1566,113722,12114,45,55
1567,117419,71261,38,45
1568,498359,50410,52,20
1569,214085,52759,24,55
1570,470232,91098,20,22
1571,179415,39942,56,20
1572,170622,27815,39,42
1573,420027,59386,40,39
1574,253359,55289,26,45
1575,146382,75570,46,30
1576,234104,56372,51,34
1577,186488,70088,49,37
1578,340611,45423,21,54
1579,415946,71289,40,69
1580,428225,38827,41,38
1581,67838,14139,55,55
1582,434201,67040,47,69
1583,209227,27850,23,35
1584,385813,42065,42,53
1585,273435,52533,30,49
1586,365323,54068,32,66
1587,437284,3479,24,57
1588,407851,73523,34,31
1589,154463,98022,24,24
1590,340576,52205,28,54
1591,448102,84700,51,65
1592,490116,15806,59,57
1593,102707,44181,26,58
1594,294645,32914,48,23
1595,306022,62353,22,25
1596,76593,66664,55,40
1597,180269,72729,29,33
1598,485842,86606,38,44
1599,149337,13044,28,47
1600,80667,76756,30,53
1601,177775,68446,27,28
1602,304919,66266,46,51
1603,308781,94703,59,48
1604,63589,22968,24,66
1605,434964,35551,28,20
1606,309170,40977,20,48
1607,260923,29837,31,60
1608,285919,10393,49,64
1609,115317,25444,40,21
1610,166229,5744,27,21
1611,154685,60600,46,32
1612,488718,43688,27,22
1613,452662,83051,26,26
1614,489710,91103,21,63
1615,226393,99515,31,23
1616,490706,9956,46,24
1617,194236,24612,59,55
1618,372188,73029,49,67
1619,399927,3656,48,51
1620,286307,15598,44,39
1621,163061,84400,21,30
1622,414382,88862,35,61
1623,396427,52348,53,19
1624,381550,68694,46,68
1625,90457,2602,20,59
1626,244452,42431,56,27
1627,470804,26610,25,45
1628,178982,42220,54,34
1629,319907,11642,45,51
1630,260185,39188,42,24
1631,164512,95345,39,19
1632,69285,5505,55,31
1633,145294,68,50,20
1634,62423,27706,45,59
1635,466050,61216,42,53
1636,293819,27781,30,29
1637,371379,67307,50,21
1638,418021,25631,32,47
1639,84946,85079,56,41
1640,64167,20027,27,47
1641,170357,99046,56,43
1642,381376,21851,47,31
1643,413168,1010,31,25
1644,226310,36428,45,22
1645,397059,79818,25,38
1646,441859,14410,45,56
1647,382932,32410,53,68
1648,437089,15058,57,47
1649,313631,61859,44,30
1650,398102,39392,34,31
1651,221529,92602,46,24
1652,61966,61858,29,30
1653,349394,69044,28,39
1654,281702,91385,41,63
1655,327879,25223,52,26
1656,180399,50440,29,22
1657,208240,38183,57,24
1658,269425,67407,35,40
1659,452445,2838,58,21
1660,54942,45658,48,55
1661,95497,32793,26,63
1662,323220,68874,30,26
1663,157592,90841,46,42
1664,196057,700,44,54
1665,120699,7247,45,42
1666,203399,65631,58,45
1667,273053,21580,58,23
1668,250889,19751,21,27
1669,378463,65183,25,52
1670,334191,55671,56,53
1671,405800,95227,57,18
1672,165885,74219,49,59
1673,50038,51761,32,28
1674,442138,30660,57,41
1675,381509,19050,25,64
1676,69987,85091,54,41
1677,318747,33081,38,69
1678,274431,22191,42,58
1679,354450,59254,48,62
1680,442139,29227,51,49
1681,244824,87821,21,63
1682,196445,30314,27,23
1683,239326,56808,34,37
1684,337468,53166,43,43
1685,330491,96243,33,38
1686,273523,86798,22,40
1687,92903,98129,59,32
1688,133000,66781,42,45
1689,152959,73330,29,27
1690,230678,42640,39,67
1691,162742,87439,42,64
1692,84734,61013,43,48
1693,377224,13007,20,36
1694,303733,9209,56,25
1695,165833,96414,26,56
1696,102197,95288,35,68
1697,177391,43825,57,35
1698,101543,33655,44,32
1699,484105,14393,56,40
1700,67026,72291,40,37
1701,226038,95648,22,65
1702,108468,88839,31,23
1703,440938,50946,47,29
1704,309372,66708,41,43
1705,134754,883,53,38
1706,474195,73888,46,50
1707,69073,66982,27,42
1708,161979,26645,27,60
1709,369329,74423,41,23
1710,165467,74994,21,27
1711,447870,92536,24,51
1712,291377,9579,38,67
1713,379859,82681,43,67
1714,63127,66249,52,49
1715,439501,19957,50,31
1716,218800,56775,27,35
1717,437730,54080,22,54
1718,54102,64756,27,39
1719,172274,43466,54,56
1720,469266,10324,24,34
1721,337500,84892,52,51
1722,266707,76153,29,61
1723,255100,14046,52,52
1724,390671,95539,45,26
1725,268583,88891,53,49
1726,61027,67936,33,43
1727,63698,1174,43,49
1728,163114,59903,45,67
1729,204657,67230,46,59
1730,255542,91923,24,61
1731,199375,49237,27,69
1732,385100,71743,44,69
1733,482503,46139,54,55
1734,63453,13331,48,35
1735,334277,53082,55,48
1736,76535,14483,55,58
1737,83102,41518,25,69
1738,427553,31681,49,41
1739,487594,32044,54,68
1740,379591,51825,26,54
1741,475763,92457,39,27
1742,394247,54698,21,56
1743,53828,36212,30,31
1744,426215,52116,52,57
1745,351540,66088,31,46
1746,209835,36265,23,22
1747,280335,76862,36,42
1748,78813,65316,38,66
1749,166279,5642,27,67
1750,198953,98099,36,49
1751,51862,53505,23,68
1752,288447,66640,53,32
1753,202923,4280,24,41
1754,154250,93424,47,31
1755,227207,20855,36,29
1756,436096,99489,31,48
1757,205283,80119,32,39
1758,170139,71974,22,61
1759,200196,95140,36,44
1760,80528,80990,28,23
1761,496198,95038,49,56
1762,120891,19641,36,50
1763,344955,99822,48,24
1764,382622,23213,55,58
1765,289222,41331,49,19
1766,89627,27439,23,43
1767,483557,35930,31,43
1768,241767,15002,30,58
1769,449434,17464,26,47
1770,419531,68116,32,40
1771,390317,85300,54,42
1772,285376,83231,26,35
1773,253837,50309,46,65
1774,213545,91238,45,46
1775,126770,75310,29,29
1776,66571,58191,24,49
1777,128877,81964,48,65
1778,299485,27248,41,50
1779,362338,47614,49,61
1780,329642,23747,51,41
1781,206882,39993,44,64
1782,367101,68601,54,63
1783,105496,79474,39,22
1784,152161,40927,49,55
1785,89913,66986,52,25
1786,319007,48788,38,29
1787,474136,84974,45,32
1788,328860,46138,49,66
1789,299397,63852,29,64
1790,54054,82761,21,27
1791,257572,46404,24,48
1792,344891,82372,38,42
1793,205705,20300,50,43
1794,68300,22574,33,19
1795,161557,83947,38,25
1796,327297,44058,49,45
1797,190493,60073,48,27
1798,212552,70002,31,20
1799,353040,71653,35,44
1800,99895,84807,26,20
1801,354434,35242,35,52
1802,350663,24319,51,63
1803,400653,56214,27,50
1804,414927,39293,48,59
1805,216809,62261,54,60
1806,151524,80214,50,32
1807,68247,74645,28,54
1808,286462,85282,21,63
1809,345195,8622,33,34
1810,439050,44924,50,69
1811,145855,13889,42,35
1812,292873,48110,20,38
1813,76521,61989,59,52
1814,215022,51626,55,46
1815,185291,58910,51,46
1816,357034,60203,50,68
1817,393288,9138,55,38
1818,283804,69077,31,58
1819,356630,97974,59,44
1820,312907,24308,32,62
1821,487872,3277,20,67
1822,217172,67974,58,25
1823,453657,85356,34,41
1824,302413,93740,36,49
1825,188662,2020,51,40
1826,343772,42434,39,28
1827,298934,51753,37,65
1828,157827,78637,59,22
1829,388171,96015,37,22
1830,405551,22539,46,31
1831,119380,32679,46,46
1832,473796,44898,41,48
1833,448568,48046,25,21
1834,254076,10806,30,56
1835,280974,43170,35,68
1836,93751,54527,24,37
1837,389296,21092,58,23
1838,392322,95984,22,63
1839,291773,58812,57,22
1840,266909,83492,44,30
1841,344411,87737,44,24
1842,170636,34861,30,67
1843,117033,27904,28,22
1844,222608,42858,53,54
1845,487475,81720,52,67
1846,453213,18031,50,33
1847,252904,39517,35,20
1848,91915,28992,45,31
1849,64237,33523,47,21
1850,99153,57104,28,33
1851,121963,8697,47,39
1852,307247,31682,50,50
1853,270942,4983,51,59
1854,125636,17357,52,57
1855,412073,53001,47,26
1856,388185,77511,35,47
1857,388252,54474,22,38
1858,325771,65693,33,19
1859,385343,84945,51,56
1860,150561,2999,42,19
1861,364805,17732,35,53
1862,328977,54088,35,40
1863,437583,45335,28,64
1864,58354,94437,44,25
1865,124498,89668,29,47
1866,492284,46567,53,34
1867,101450,31417,39,69
1868,477995,40463,24,38
1869,260598,38039,24,67
1870,109020,22164,49,59
1871,152382,57636,25,32
1872,404158,30644,55,36
1873,132685,43178,45,24
1874,299638,54271,35,41
1875,223786,63537,42,32
1876,119321,94303,39,67
1877,274903,37878,52,29
1878,482538,3402,56,63
1879,313679,26583,31,49
1880,117847,77798,43,18
1881,497035,82692,26,23
1882,242489,57959,46,44
1883,440131,7683,30,40
1884,153570,17993,30,36
1885,429506,71675,51,50
1886,413638,6146,43,57
1887,287300,37436,23,62
1888,445745,70896,40,41
1889,493798,28418,52,53
1890,463111,82360,20,45
1891,478373,64068,45,21
1892,316300,12574,52,45
1893,50652,10970,41,25
1894,110593,48486,20,27
1895,93761,14942,40,34
1896,412424,72548,44,67
1897,449560,32289,32,46
1898,385485,79935,49,46
1899,214780,80356,49,19
1900,173965,98058,52,43
1901,329111,53619,30,59
1902,400572,67365,20,27
1903,446781,80592,21,55
1904,124180,72326,27,51
1905,59851,43776,48,30
1906,265469,87916,51,29
1907,322563,67387,57,43
1908,121377,74967,20,53
1909,478993,67376,52,51
1910,85813,63324,43,30
1911,343418,47096,24,27
1912,464102,2006,45,65
1913,327815,49346,23,42
1914,415055,73648,58,22
1915,182775,56855,42,36
1916,141242,25238,56,29
1917,84871,25678,35,36
1918,141865,15083,36,57
1919,292129,91348,56,41
1920,282032,52979,43,50
1921,417388,57767,52,41
1922,85748,59665,39,21
1923,394388,58786,36,64
1924,156369,86355,52,28
1925,310064,14139,39,61
1926,72404,20899,43,59
1927,339865,16083,32,58
1928,483060,23145,34,64
1929,456454,80208,37,33
1930,380569,24050,23,41
1931,123799,1380,31,45
1932,145808,76778,27,64
1933,77091,92653,55,32
1934,439103,64603,23,36
1935,326539,20353,36,24
1936,193950,61429,30,32
1937,484593,90785,21,45
1938,186635,826,31,67
